  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
21-006006 O US KY FULTON           36 30 10.19N 088 52 25.88W TOWER              1 00190 00554 N 1 A N 2017ASO19188OE C 2017363 
21-068330 U US KY FULTON           36 30 45.70N 088 53 03.40W POLE               1 00080 00481 N 4 D N 2020ASO22898OE A 2020290 
21-000427 O US KY FULTON           36 30 46.00N 088 52 29.00W TOWER              1 00220 00610 R 5 D M 1985ASO01806OE C 2014138 
21-021079 O US KY HENDERSON        37 48 25.93N 087 42 06.36W T-L TWR            1 00043 00424 U 1 B U                A 2013232 
21-022551 U US KY BARDSTOWN        37 48 25.99N 085 30 59.40W T-L TWR            1 00051 00692 N 4 D N 2016ASO01683OE A 2017013 
21-055357 U US KY HENDERSON        37 48 26.25N 087 37 28.93W T-L TWR            1 00140 00549 N 4 D N 2011ASO06907OE A 2018029 
21-022550 U US KY BARDSTOWN        37 48 26.52N 085 30 59.05W T-L TWR            1 00066 00705 N 4 D N 2016ASO01682OE A 2017013 
21-022549 U US KY BARDSTOWN        37 48 26.53N 085 30 59.15W T-L TWR            1 00066 00705 N 4 D N 2016ASO01681OE A 2017006 
21-060100 U US KY BARDSTOWN        37 48 27.39N 085 30 42.21W T-L TWR            1 00064 00646 N 4 D N 2017ASO15118OE A 2017356 
21-055352 U US KY HENDERSON        37 48 28.28N 087 37 33.92W T-L TWR            1 00155 00566 N 4 D N 2011ASO06906OE A 2018029 
21-001050 O US KY PAINTSVILLE      37 48 29.00N 082 45 14.00W CATENARY           1 00370 01077 N 5 E N                C 2014152 
21-021078 O US KY HENDERSON        37 48 30.90N 087 42 05.39W T-L TWR            1 00051 00433 U 1 B U                A 2013232 
21-000343 O US KY HENDERSON        37 48 31.00N 087 37 39.00W TOWER              1 00280 00665 R 5 D M 1972ASO01555OE C 2014138 
21-021280 O US KY FORT KNOX        37 48 31.01N 085 59 38.15W TOWER              1 00304 01019 U 1 A U                A 2013233 
21-021083 O US KY HENDERSON        37 48 31.60N 087 41 40.90W T-L TWR            1 00026 00409 U 2 C U                A 2013232 
21-021072 O US KY HENDERSON        37 48 31.69N 087 41 32.09W BLDG               1 00016 00399 U 2 C U                A 2013232 
21-021073 O US KY HENDERSON        37 48 31.71N 087 41 30.71W BLDG               1 00015 00398 U 2 C U                A 2013232 
21-057305 U US KY BARDSTOWN        37 48 31.77N 085 30 40.29W T-L TWR            1 00077 00640 N 4 D N 2017ASO15715OE C 2017356 
21-021084 O US KY HENDERSON        37 48 31.82N 087 41 32.24W POLE               1 00008 00391 U 2 C U                A 2013232 
21-000863 O US KY BEWLEYVILLE      37 48 32.00N 086 14 25.00W TOWER              1 00265 01045 R 5 E U 1985ASO00635OE C 2014138 
21-021074 O US KY HENDERSON        37 48 32.98N 087 40 45.65W BLDG               1 00017 00403 U 2 C U                A 2013232 
21-022358 O US KY STANTON          37 48 33.20N 083 46 47.69W TOWER              1 00320 01634 M 5 E N 2013ASO11326OE A 2014364 
21-020215 O US KY BARDSTOWN        37 48 33.95N 085 34 51.63W TOWER              1 00280 00863 D 2 C N 2009ASO02417OE C 2010196 
21-000086 O US KY STANTON          37 48 34.00N 083 50 34.00W TOWER              1 00305 01607 R 4 D M 2002ASO03233OE C 2003103 
21-001591 O US KY LOUISA           37 48 35.00N 082 27 14.00W CATENARY           1 00319 01126 M 5 E M 1997ASO00297OE C 2014152 
21-055358 U US KY HENDERSON        37 48 35.00N 087 37 38.00W T-L TWR            1 00160 00566 N 4 D N 2011ASO06905OE A 2018029 
21-021077 O US KY HENDERSON        37 48 35.70N 087 41 56.50W T-L TWR            1 00042 00426 U 1 B U                A 2013232 
21-021075 O US KY HENDERSON        37 48 35.93N 087 39 49.53W BLDG               1 00100 00487 U 2 C U                A 2013232 
21-020419 O US KY MEALLY           37 48 36.52N 082 44 45.98W TOWER              1 00310 01628 D 1 A N 2019ASO19560OE C 2019296 
21-002085 O US KY STAFFORDSVILLE   37 48 37.59N 082 52 20.10W TOWER              1 00307 01437 D 1 A N 2004ASO06768OE A 2005030 
21-021076 O US KY HENDERSON        37 48 38.15N 087 41 52.14W T-L TWR            1 00047 00432 U 2 C U                A 2013232 
21-001531 O US KY HENDERSON        37 48 40.00N 087 39 49.00W ELEVATOR           1 00137 00527 U 4 D N                C 2010020 
21-001732 O US KY RADCLIFF         37 48 42.34N 085 55 33.32W TOWER              1 00327 01088 D 2 C N 2021ASO09468OE C 2021235 
21-057227 U US KY BARDSTOWN        37 48 44.38N 085 30 34.77W T-L TWR            1 00068 00686 N 4 D N 2016ASO29945OE A 2018028 
21-001049 O US KY PAINTSVILLE      37 48 45.00N 082 45 15.00W CATENARY           1 00423 01126 N 5 E N                C 2014152 
21-000924 O US KY BEATTYVILLE      37 48 45.00N 083 51 06.00W CATENARY           1 00298 01114 N 5 E M 1984ASO01236OE C 2014138 
21-002095 U US KY BRECKINRIDGE     37 48 47.67N 086 38 31.57W TOWER              1 00405 01116 D 4 D N 2005ASO01245OE C 2014124 
21-001590 O US KY LOUISA           37 48 48.00N 082 27 21.00W CATENARY           1 00307 01279 M 5 E M 1997ASO00206OE C 2014152 
21-057228 U US KY BARDSTOWN        37 48 48.36N 085 30 33.03W T-L TWR            1 00059 00683 N 4 D N 2016ASO29946OE A 2018028 
21-020241 O US KY WILMORE          37 48 48.82N 084 39 28.02W TOWER              1 00383 01313 R 5 D P 2008ASO03406OE C 2010218 
21-055356 U US KY HENDERSON        37 48 56.70N 087 37 51.72W T-L TWR            1 00150 00533 N 4 D N 2011ASO06904OE A 2018029 
21-001037 O US KY PAINTSVILLE      37 48 57.00N 082 45 19.00W CATENARY           1 00230 01161 N 5 E N 1989ASO00307OE C 2014152 
21-001489 O US KY LEBANON JUNCTION 37 48 57.23N 085 46 48.86W TOWER              1 00415 01186 D 2 C P 2014ASO12443OE C 2016330 
21-022335 O US KY BARDSTOWN        37 48 57.56N 085 23 59.48W TOWER              1 00320 01064 D 5 D N 2014ASO01299OE A 2014253 
21-022497 O US KY HENDERSON        37 48 58.75N 087 35 37.17W TOWER              1 00273 00667 D 5 D N 2015ASO12969OE A 2016260 
21-001589 O US KY LOUISA           37 48 59.00N 082 27 25.00W CATENARY           1 00274 01304 M 5 E M 1997ASO00205OE C 2014152 
21-057277 U US KY BARDSTOWN        37 48 59.57N 085 30 28.12W T-L TWR            1 00064 00699 N 4 D N 2016ASO29947OE A 2018028 
21-001442 O US KY INEZ             37 49 02.00N 082 33 36.00W TOWER              1 00351 01386 D 1 A N 2001ASO05753OE C 2002063 
21-020530 O US KY EVANSVILLE       37 49 05.65N 087 37 57.38W CATENARY           1 00248 00590 N 2 C S 2019ASO25751OE C 2021230 
21-001993 O US KY BARDSTOWN        37 49 06.00N 085 26 57.00W TOWER              1 00270 00932 D 2 C N 2001ASO06461OE A 2003096 
21-020346 O US KY HENDERSON        37 49 06.82N 087 28 15.34W TOWER              1 00199 00660 N 1 A N 2011ASO00089OE A 2011208 
21-001588 O US KY LOUISA           37 49 07.00N 082 27 30.00W CATENARY           1 00249 01408 M 5 E M 1997ASO00204OE C 2014152 
21-060141 O US KY SLADE            37 49 07.90N 083 43 45.66W TOWER              1 00310 01430 D 2 C N 2016ASO27789OE A 2017271 
21-065089 O US KY HARRODSBURG      37 49 08.81N 084 58 34.31W TOWER              1 00265 01146 D 1 A N 2017ASO20233OE A 2019249 
21-000731 O US KY HENDERSON        37 49 09.00N 087 34 08.00W TOWER              1 00265 00651 R 5 D M 1981ASO01863OE C 2014138 
21-000033 O US KY BARDSTOWN        37 49 09.00N 085 29 09.00W TOWER              1 00203 00823 R 4 D M                C 2014138 
21-057278 U US KY BARDSTOWN        37 49 09.02N 085 30 23.99W T-L TWR            1 00059 00665 N 4 D N 2016ASO29948OE A 2018028 
21-000183 O US KY BARDSTOWN        37 49 09.20N 085 26 55.80W TOWER              1 00350 01051 D 4 D N 2020ASO16569OE C 2020282 
21-000277 O US KY HENDERSON        37 49 10.00N 087 36 14.00W TOWER              1 00280 00668 R 1 D M                C 2014138 
21-000298 O US KY HENDERSON        37 49 10.00N 087 32 25.00W TOWER              1 00200 00660 R 4 D M 0070_CL00313OE C 2014138 
21-060135 U US KY BARDSTOWN        37 49 12.26N 085 30 22.55W T-L TWR            1 00084 00656 N 4 D N 2017ASO16603OE A 2017258 
21-001991 O US KY HARRODSVILLE     37 49 13.00N 084 50 46.00W TOWER              1 00189 01093 N 5 D N 2003ASO00646OE A 2003075 
21-001233 O US KY BARDSTOWN        37 49 14.22N 085 25 28.85W TOWER              1 00362 01084 D 4 D N 2014ASO09498OE C 2017024 
21-020491 O US KY HENDERSON        37 49 14.60N 087 38 03.05W T-L TWR            1 00265 00624 D 2 C N 2011ASO06902OE A 2012193 
21-001010 O US KY VINE GROVE       37 49 15.00N 086 03 55.00W TOWER              1 00420 01292 M 5 E N 1988ASO02285OE C 2014138 
21-020421 O US KY PAINTSVILLE      37 49 15.03N 082 46 49.51W CATENARY           1 00286 00950 N 5 E S 2011ASO03969OE A 2012179 
21-001934 O US KY HENDERSON        37 49 15.51N 087 34 38.21W TOWER              1 00280 00660 D 2 C N 2019ASO15270OE C 2019238 
21-020913 O US KY BARDSTOWN        37 49 15.51N 085 29 50.16W FENCE              1 00008 00672 U 1 B U                A 2013231 
21-060103 U US KY BARDSTOWN        37 49 18.02N 085 30 26.80W T-L TWR            1 00073 00682 N 4 D N 2017ASO15119OE A 2017356 
21-020384 O US KY PAINTSVILLE      37 49 18.43N 082 48 01.87W T-L TWR            1 00240 01092 N 5 E S 2010ASO06978OE A 2011326 
21-020305 O US KY OWENSBORO        37 49 20.29N 087 14 29.17W TOWER              1 00238 00626 D 5 D N 2010ASO05350OE A 2011006 
21-060101 U US KY BARDSTOWN        37 49 20.53N 085 30 28.64W T-L TWR            1 00059 00700 N 4 D N 2017ASO15120OE A 2017356 
21-001660 O US KY STANTON          37 49 20.61N 083 42 31.96W TOWER              1 00303 01367 D 1 A N 2019ASO14895OE C 2019246 
21-001128 O US KY STANTON          37 49 22.10N 083 50 44.29W TOWER              1 00410 01668 D 2 C N 2020ASO24458OE C 2021173 
21-002105 U US KY RICHMOND         37 49 22.45N 084 17 27.43W TOWER              1 00310 01206 D 4 D N 2005ASO03610OE C 2014124 
21-006124 U US KY BARDSTOWN        37 49 23.00N 085 28 20.00W TANK               1 00130 00811 U     U                A 1976174 
21-001587 O US KY LOUISA           37 49 23.00N 082 27 42.00W CATENARY           1 00400 01322 N 5 E N 1997ASO00203OE C 2014152 
21-060099 U US KY BARDSTOWN        37 49 23.57N 085 30 30.89W T-L TWR            1 00059 00706 N 4 D N 2017ASO15121OE A 2017356 
21-001036 O US KY BARDSTOWN        37 49 26.00N 085 28 58.00W TOWER              1 00180 00840 R 4 D M 1989ASO00999OE C 2014138 
21-020914 O US KY BARDSTOWN        37 49 26.94N 085 29 45.21W BLDG               1 00028 00681 U 1 B U                A 2013231 
21-020531 O US KY EVANSVILLE       37 49 27.85N 087 38 11.44W CATENARY           1 00265 00607 N 2 C S 2019ASO25750OE C 2021251 
21-060102 U US KY BARDSTOWN        37 49 28.89N 085 30 34.81W T-L TWR            1 00068 00689 N 4 D N 2017ASO15122OE A 2017356 
21-060104 U US KY BARDSTOWN        37 49 30.99N 085 30 36.35W T-L TWR            1 00061 00678 N 4 D N 2017ASO15123OE A 2017356 
21-068966 U US KY PAINTSVILLE      37 49 31.11N 082 49 10.44W TOWER              1 00190 00805 N 4 D N 2019ASO07614OE A 2021004 
21-063189 O US KY BARDSTOWN        37 49 32.19N 085 32 12.96W TOWER              1 00217 00868 D 1 A N 2017ASO15316OE A 2018341 
21-057229 U US KY BARDSTOWN        37 49 41.13N 085 30 34.85W T-L TWR            1 00068 00662 N 4 D N 2017ASO14611OE C 2017348 
21-022363 O US KY STAFFORDSVILLE   37 49 44.64N 082 50 24.63W TOWER              1 00265 01039 D 1 A N 2013ASO08014OE A 2015014 
21-002238 O US KY WARFIELD         37 49 48.60N 082 25 10.80W TOWER              1 00315 01594 M 4 D N 2020ASO01377OE C 2020154 
21-057230 U US KY BARDSTOWN        37 49 48.66N 085 30 33.76W T-L TWR            1 00068 00714 N 4 D N 2016ASO29956OE A 2018028 
21-066132 O US KY WILLISBURG       37 49 50.00N 085 05 59.45W TOWER              1 00262 01091 D 1 A N 2017ASO21788OE A 2019316 
21-001007 U US KY NICHOLASVILLE    37 49 52.00N 084 30 18.00W TOWER              1 00298 01278 U 4 D U 1986ASO00183OE C 2014124 
21-057231 U US KY BARDSTOWN        37 49 54.49N 085 30 32.95W T-L TWR            1 00070 00741 N 4 D N 2017ASO14612OE C 2017356 
21-001547 O US KY LOUISA           37 49 55.00N 082 27 52.00W CATENARY           1 00443 01284 N 5 E M 1996ASO05985OE C 2014152 
21-001947 O US KY EAST BARDSTOWN   37 49 55.20N 085 22 53.50W TOWER              1 00490 01302 R 4 D P 2023ASO18659OE C 2023262 
21-000165 O US KY BARDSTOWN        37 49 57.00N 085 24 31.00W TOWER              1 00225 01065 R 4 D M 1998ASO02538OE C 2014138 
21-001710 O US KY BLOOMFIELD       37 49 58.86N 085 21 03.33W TOWER              1 00255 01079 D 2 C N 2019ASO13450OE C 2019227 
21-020132 O US KY WEST LIBERTY     37 49 59.93N 083 10 25.08W TOWER              1 00199 01442 N 2 C N 2008ASO04156OE A 2009023 
21-001636 U US KY BARDSTOWN        37 50 01.00N 085 28 16.00W TANK               1 00183 00895 N 4 D N 1998ASO04491OE C 2014124 
21-057232 U US KY BARDSTOWN        37 50 01.98N 085 30 30.09W T-L TWR            1 00082 00749 N 4 D N 2016ASO29958OE A 2018028 
21-000871 O US KY RICHMOND         37 50 05.00N 084 18 36.00W TOWER              1 00220 01159 M 5 D N 1996ASO00923OE C 2014152 
21-022328 O US KY STATON           37 50 05.40N 083 51 20.30W TOWER              1 00140 00870 M 5 E N 2013ASO11325OE A 2014181 
21-057233 U US KY BARDSTOWN        37 50 09.90N 085 30 27.13W T-L TWR            1 00082 00747 N 4 D N 2016ASO29959OE A 2018028 
21-000527 O US KY NICHOLASVILLE    37 50 10.00N 084 34 49.00W TOWER              1 00299 01306 D 1 A N 2002ASO03211OE C 2002174 
21-002031 O US KY CLOVERPORT       37 50 10.40N 086 35 44.70W TOWER              1 00255 00995 D 4 D N 2022ASO37416OE C 2023237 
21-000853 O US KY PAINTSVILLE      37 50 11.00N 082 44 31.00W CATENARY           1 00210 00773 N 5 E M 1983ASO01489OE C 2014152 
21-006057 U US KY BARDSTOWN        37 50 11.00N 085 23 36.00W TOWER              1 00126 00935 U     U                A 1976072 
21-001685 O US KY LEBANON JUNCTION 37 50 14.10N 085 43 13.43W TOWER              1 00181 01031 N 4 D N 2021ASO24206OE C 2021347 
21-001093 O US KY RADCLIFF         37 50 16.00N 085 56 28.00W TOWER              1 00265 01001 R 5 E M 1990ASO02251OE C 2014138 
21-057217 U US KY BARDSTOWN        37 50 16.30N 085 30 24.74W T-L TWR            1 00082 00755 N 4 D N 2016ASO29960OE A 2018028 
21-068349 U US KY BARDSTOWN        37 50 17.27N 085 28 04.16W TOWER              1 00199 00929 D 4 D N 2019ASO22300OE A 2020343 
21-002011 O US KY CANNEL CITY      37 50 19.00N 083 17 44.00W TOWER              1 00325 01605 D 5 E N 2003ASO03237OE A 2003243 
21-001672 O US KY LEBANON JUNCTION 37 50 19.02N 085 42 46.32W TOWER              1 00315 00966 M 2 C N 2021ASO38556OE C 2022132 
21-002183 U US KY STANTON          37 50 19.10N 083 45 13.65W TOWER              1 00265 01400 D 4 D N 2006ASO06289OE C 2014124 
21-000980 O US KY BARDSTOWN        37 50 22.00N 085 25 32.00W TOWER              1 00280 00990 R 5 D M 1987ASO02505OE C 2014138 
21-055682 U US KY WILMORE          37 50 23.33N 084 40 58.04W POLE               1 00063 00933 N 4 D N 2014ASO05052OE A 2018027 
21-000610 O US KY HENDERSON        37 50 24.00N 087 35 27.00W TOWER              1 00222 00622 R 5 D M 1980ASO00256OE C 2014138 
21-057218 U US KY BARDSTOWN        37 50 25.14N 085 30 21.44W T-L TWR            1 00082 00761 N 4 D N 2016ASO29961OE A 2018028 
21-006127 U US KY HENDERSON        37 50 27.00N 087 34 23.00W TOWER              1 00150 00540 U     U                A 1976174 
21-056058 U US KY NICHOLASVILLE    37 50 27.59N 084 34 23.38W TOWER              1 00085 01047 N 4 D N 2015ASO00336OE A 2018024 
21-000439 O US KY BARDSTOWN        37 50 30.00N 085 27 57.00W TOWER              1 00193 00923 U 9 I U                C 2014138 
21-006058 U US KY BARDSTOWN        37 50 32.00N 085 24 22.00W TOWER              1 00166 00926 U 4 D U 0067_CL00147OE C 2014124 
21-057219 U US KY BARDSTOWN        37 50 34.32N 085 30 18.01W T-L TWR            1 00077 00761 N 4 D N 2016ASO29962OE A 2018028 
21-001586 O US KY LOUISA           37 50 35.00N 082 28 08.00W CATENARY           1 00247 01317 N 5 E N 1997ASO00201OE C 2014152 
21-001800 O US KY WILMORE          37 50 35.53N 084 40 42.24W TOWER              1 00325 01278 M 1 A N 2007ASO06490OE C 2009341 
21-001085 O US KY BARDSTOWN        37 50 37.00N 085 27 20.00W TOWER              1 00290 01050 D 3 C N 2018ASO06185OE C 2020216 
21-021267 O US KY FORT KNOX        37 50 37.50N 085 56 00.22W TOWER              1 00174 00938 U 1 A U                A 2013233 
21-000542 O US KY BOONES CAMP      37 50 41.00N 082 40 05.00W TOWER              1 00298 01568 R 5 E U 2007ASO01048OE C 2007091 
21-000071 O US KY WILMORE          37 50 41.00N 084 40 34.00W TOWER              1 00291 01252 M 5 D N 1997ASO04199OE C 2014152 
21-062654 O US KY PAINTSVILLE      37 50 41.79N 082 50 29.98W TOWER              1 00310 01364 M 2 C N 2019ASO37574OE C 2020157 
21-057220 U US KY BARDSTOWN        37 50 42.20N 085 30 15.07W T-L TWR            1 00073 00762 N 4 D N 2016ASO29963OE A 2018028 
21-001585 O US KY LOUISA           37 50 44.00N 082 28 18.00W CATENARY           1 00257 01233 N 5 E N 1997ASO00200OE C 2014152 
21-006126 U US KY HENDERSON        37 50 44.00N 087 34 58.00W TOWER              1 00182 00567 U     U                A 1976174 
21-020520 O US KY OWENSBORO        37 50 46.81N 087 18 54.86W TOWER              1 00199 00578 N 1 A N 2013ASO00500OE A 2013176 
21-057215 U US KY BARDSTOWN        37 50 47.96N 085 30 12.91W T-L TWR            1 00079 00750 N 4 D N 2016ASO29964OE A 2018028 
21-001863 O US KY OWENSBORO        37 50 48.15N 087 00 43.56W TOWER              1 00325 00717 M 2 C N 2021ASO13625OE C 2021280 
21-001584 O US KY LOUISA           37 50 49.00N 082 28 32.00W CATENARY           1 00368 01143 N 5 E N 1997ASO00199OE C 2014152 
21-020299 O US KY STANTON          37 50 49.53N 083 52 37.73W TOWER              1 00245 00927 D 1 A N 2009ASO03313OE A 2010309 
21-020258 U US KY WINCHESTER       37 50 52.34N 084 10 56.57W CATENARY           1 00218 00858 N 4 D S 2007ASO05597OE C 2014124 
21-000943 O US KY PAINTSVILLE      37 50 54.00N 082 40 06.00W CATENARY           1 00250 01242 N 5 E M 1983ASO01489OE C 2014152 
21-001581 O US KY LOUISA           37 50 55.00N 082 28 51.00W CATENARY           1 00384 01151 N 5 E N 1997ASO00198OE C 2014152 
21-006165 U US KY INEZ             37 50 58.00N 082 30 35.00W TOWER              1 00111 01271 U     U                C 1993221 
21-001580 O US KY LOUISA           37 51 04.00N 082 29 01.00W CATENARY           1 00323 01101 N 5 E N 1997ASO00197OE C 2014152 
21-000038 O US KY RADCLIFF         37 51 06.00N 085 56 45.00W TOWER              1 00326 01020 R 2 C M 2000ASO00169OE C 2014138 
21-000587 O US KY REED             37 51 07.00N 087 19 44.00W TOWER              1 00499 00874 D 5 D N 2000ASO06257OE C 2001211 
21-000887 O US KY HENDERSON        37 51 11.00N 087 32 12.00W TOWER              2 00308 00698 R 5 D M 1985ASO01055OE C 2014138 
21-001579 O US KY LOUISA           37 51 12.00N 082 29 09.00W CATENARY           1 00292 01091 N 5 E N 1997ASO00196OE C 2014152 
21-000706 O US KY EKRON            37 51 15.43N 086 06 03.15W TOWER              1 00221 01218 D 1 A N 2004ASO01984OE C 2004347 
21-002018 O US KY HARRODSBURG      37 51 15.80N 084 50 52.37W TOWER              1 00256 01100 D 1 A N 2014ASO08553OE C 2016120 
21-002113 O US KY SPOTTSVILLE      37 51 19.11N 087 25 57.40W TOWER              1 00267 00798 D 4 D N 2021ASO37278OE C 2022048 
21-062669 U US KY STANTON          37 51 19.16N 083 51 39.66W TOWER              1 00110 00765 N 4 D N 2017ASO17460OE A 2018263 
21-055653 U US KY WILMORE          37 51 22.63N 084 39 31.75W POLE               1 00063 00948 N 4 D N 2014ASO03668OE A 2018026 
21-020259 U US KY WINCHESTER       37 51 23.22N 084 08 39.47W CATENARY           1 00209 00844 N 4 D S 2007ASO05596OE C 2014124 
21-001578 O US KY LOUISA           37 51 26.00N 082 29 18.00W CATENARY           1 00331 01229 N 5 E M 1997ASO00195OE C 2014152 
21-000601 U US KY PERSIMMON        37 51 29.00N 086 34 21.00W TOWER              1 00180 00997 U     U                C 2004151 
21-020338 O US KY WITTENVILLE      37 51 30.30N 082 47 40.70W TOWER              1 00349 01529 M 5 E N 2010ASO03387OE A 2011179 
21-020260 U US KY WINCHESTER       37 51 30.36N 084 08 18.11W CATENARY           1 00222 00866 N 4 D S 2007ASO05595OE C 2014124 
21-002107 U US KY NICHOLASVILLE    37 51 31.26N 084 34 04.79W TANK               1 00205 01158 D 4 D N 2003ASO05956OE C 2014124 
21-055450 U US KY NICHOLASVILLE    37 51 34.16N 084 34 02.96W POLE               1 00199 01152 N 4 D N 2013ASO00045OE A 2018027 
21-020254 O US KY WINCHESTER       37 51 37.13N 084 07 50.48W CATENARY           1 00218 00827 N 5 E S 2007ASO05594OE C 2010218 
21-022410 O US KY INEZ             37 51 38.43N 082 32 53.17W TOWER              1 00310 01335 D 1 A N 2013ASO11134OE A 2015188 
21-001577 O US KY LOUISA           37 51 39.00N 082 29 26.00W CATENARY           1 00287 01242 N 5 E N 1997ASO00194OE C 2014152 
21-022438 O US KY NICHOLASVILLE    37 51 40.53N 084 35 02.97W BLDG               1 00036 00989 N 5 E N 2015ASO14852OE A 2016113 
21-078676 U US KY WILMORE          37 51 43.65N 084 39 22.29W TOWER              1 00160 01021 N 4 D N 2021ASO09445OE A 2021228 
21-020232 O US KY HAWESVILLE       37 51 44.31N 086 44 59.47W TOWER              1 00310 00905 D 4 D N 2022ASO16445OE C 2023237 
21-022494 O US KY WITTENSVILLE     37 51 45.52N 082 47 11.59W TOWER              1 00265 01149 D 1 A N 2013ASO07435OE A 2016252 
21-006164 U US KY HOPKINSVILLE     37 51 48.00N 087 29 23.00W TOWER              1 00166 00709 U 4 D U 0067_CL00148OE C 2014124 
21-066478 O US KY WEST LIBERTY     37 51 50.70N 083 22 31.85W TOWER              1 00310 01304 M 2 C N 2019ASO25095OE A 2020230 
21-001601 O US KY LOUISA           37 51 51.00N 082 29 36.00W CATENARY           1 00382 01145 N 5 E N 1997ASO00304OE C 2014152 
21-000029 O US KY HENDERSON        37 51 55.00N 087 34 05.00W TOWER              1 00988 01449 R 2 C M                C 2014138 
21-001713 O US KY WILLISBURG       37 51 55.64N 085 09 20.29W TOWER              1 00255 01075 D 2 C N 2019ASO13595OE C 2019231 
21-001576 O US KY LOUISA           37 52 04.00N 082 29 44.00W CATENARY           1 00207 01239 N 5 E N 1997ASO00193OE C 2014152 
21-020768 O US KY NICHOLASVILLE    37 52 07.47N 084 36 00.61W T-L TWR            1 00058 00965 U 2 C U                A 2013225 
21-020759 O US KY NICHOLASVILLE    37 52 09.65N 084 37 47.39W T-L TWR            1 00109 01002 U 2 C U                A 2013225 
21-020763 O US KY NICHOLASVILLE    37 52 10.86N 084 35 53.33W T-L TWR            1 00072 00983 U 2 C U                A 2013225 
21-020786 O US KY NICHOLASVILLE    37 52 10.93N 084 36 06.29W PLANT              1 00050 00963 U 2 C U                A 2013225 
21-006059 U US KY STANTON          37 52 11.00N 083 49 02.00W TOWER              1 00105 01445 U     U                A 1976072 
21-020785 O US KY NICHOLASVILLE    37 52 12.39N 084 36 00.09W T-L TWR            1 00039 00960 U 2 C U                A 2013225 
21-020784 O US KY NICHOLASVILLE    37 52 12.42N 084 36 00.98W T-L TWR            1 00040 00961 U 2 C U                A 2013225 
21-020783 O US KY NICHOLASVILLE    37 52 12.45N 084 35 56.01W T-L TWR            1 00040 00962 U 2 C U                A 2013225 
21-020770 O US KY NICHOLASVILLE    37 52 12.89N 084 36 02.14W BLDG               1 00033 00953 U 2 C U                A 2013225 
21-020766 O US KY NICHOLASVILLE    37 52 13.28N 084 35 57.70W BLDG               1 00023 00946 U 2 C U                A 2013225 
21-020782 O US KY NICHOLASVILLE    37 52 13.84N 084 35 55.94W T-L TWR            1 00035 00957 U 2 C U                A 2013225 
21-020762 O US KY NICHOLASVILLE    37 52 13.86N 084 35 46.47W T-L TWR            1 00078 00975 U 2 C U                A 2013225 
21-020764 O US KY NICHOLASVILLE    37 52 14.23N 084 35 54.81W BLDG               1 00016 00936 U 2 C U                A 2013225 
21-020779 O US KY NICHOLASVILLE    37 52 14.85N 084 35 53.64W T-L TWR            1 00038 00956 U 2 C U                A 2013225 
21-020777 O US KY NICHOLASVILLE    37 52 14.87N 084 36 20.25W POLE               1 00012 00899 U 2 C U                A 2013225 
21-020781 O US KY NICHOLASVILLE    37 52 14.90N 084 35 55.87W T-L TWR            1 00036 00958 U 2 C U                A 2013225 
21-001575 O US KY LOUISA           37 52 15.00N 082 29 52.00W CATENARY           1 00373 01258 N 5 E N 1997ASO00192OE C 2014152 
21-020765 O US KY NICHOLASVILLE    37 52 15.40N 084 35 56.25W BLDG               1 00020 00943 U 2 C U                A 2013225 
21-020769 O US KY NICHOLASVILLE    37 52 15.61N 084 36 01.88W FENCE              1 00001 00918 U 2 C U                A 2013225 
21-020767 O US KY NICHOLASVILLE    37 52 15.76N 084 36 00.61W BLDG               1 00029 00949 U 2 C U                A 2013225 
21-020780 O US KY NICHOLASVILLE    37 52 16.06N 084 35 55.83W T-L TWR            1 00037 00959 U 2 C U                A 2013225 
21-020778 O US KY NICHOLASVILLE    37 52 16.24N 084 35 52.45W T-L TWR            1 00039 00957 U 2 C U                A 2013225 
21-020776 O US KY NICHOLASVILLE    37 52 16.28N 084 35 59.63W T-L TWR            1 00036 00955 U 2 C U                A 2013225 
21-066128 O US KY TOMAHAWK         37 52 16.65N 082 36 48.39W TOWER              1 00320 01386 D 1 A N 2018ASO10085OE A 2019312 
21-000093 O US KY INEZ             37 52 17.00N 082 32 13.00W TOWER              1 00320 01408 R 4 E M                C 2014152 
21-020775 O US KY NICHOLASVILLE    37 52 17.59N 084 35 55.75W T-L TWR            1 00038 00959 U 2 C U                A 2013225 
21-020756 O US KY NICHOLASVILLE    37 52 17.71N 084 37 14.04W FENCE              1 00006 00920 U 2 C U                A 2013225 
21-001242 O US KY IRVINGTON        37 52 17.81N 086 16 03.51W TOWER              1 00499 01235 R 1 A P 2016ASO31093OE C 2017237 
21-020772 O US KY NICHOLASVILLE    37 52 17.84N 084 37 13.87W POLE               1 00011 00925 U 2 C U                A 2013225 
21-001327 O US KY BLOOMFIELD       37 52 18.00N 085 22 15.00W TOWER              1 00440 01180 M 5 E N 2006ASO05810OE C 2006323 
21-020755 O US KY NICHOLASVILLE    37 52 18.02N 084 37 13.73W FENCE              1 00005 00920 U 2 C U                A 2013225 
